date,avgtempC,humidity,windspeedKmph,precipMM,visibility,pressure,cloudcover
2018-06-01,27,85.5,5.88,0.2,7.88,1009.75,24.8
2018-06-02,27,85.12,4.0,2.1,9.75,1010.0,27.2
2018-06-03,27,82.12,5.25,0.7,7.88,1009.25,21.8
2018-06-04,28,77.0,5.5,0.0,10.0,1008.38,12.9
2018-06-05,28,76.12,6.25,0.0,10.0,1009.75,8.4
2018-06-06,28,79.0,5.75,0.0,9.0,1010.0,22.6
2018-06-07,28,79.25,6.25,0.1,9.0,1009.5,16.1
2018-06-08,28,81.38,7.12,0.6,10.0,1009.38,15.4
2018-06-09,28,76.25,6.5,0.0,8.0,1009.75,15.2
2018-06-10,28,77.75,7.25,0.0,9.0,1010.88,15.0
2018-06-11,28,79.38,6.12,0.6000000000000001,8.75,1010.38,24.1
2018-06-12,27,83.25,5.5,4.9,9.5,1010.38,26.0
2018-06-13,28,77.5,4.25,3.9,9.88,1009.75,36.1
2018-06-14,28,81.0,5.5,0.6,8.88,1009.12,17.9
2018-06-15,27,83.62,6.75,1.4,7.62,1010.25,41.2
2018-06-16,27,77.25,7.38,0.7,10.0,1009.75,36.0
2018-06-17,28,72.5,5.25,0.0,10.0,1009.38,16.8
2018-06-18,28,75.88,5.12,0.2,10.0,1008.75,13.9
2018-06-19,27,83.5,5.5,2.3,8.88,1010.25,23.0
2018-06-20,27,76.38,6.0,1.4,8.88,1010.62,26.6
2018-06-21,27,69.12,4.75,0.0,10.0,1010.88,19.4
2018-06-22,27,77.38,4.12,2.2,10.0,1010.0,29.6
2018-06-23,27,81.38,4.62,2.3,10.0,1009.5,45.4
2018-06-24,26,86.88,3.0,5.799999999999999,9.5,1009.88,63.1
2018-06-25,26,88.25,4.88,1.3,9.75,1010.38,45.5
2018-06-26,26,78.38,3.75,0.1,10.0,1010.5,41.5
2018-06-27,26,81.62,4.75,3.9,10.0,1009.88,38.6
2018-06-28,26,84.62,4.12,8.5,8.5,1010.12,57.5
2018-06-29,26,82.25,4.62,0.0,9.0,1009.25,37.2
2018-06-30,27,82.0,3.62,8.1,9.62,1009.62,39.9
2018-07-01,26,84.62,5.88,0.0,10.0,1010.12,52.8
2018-07-02,26,84.62,4.38,1.5,8.88,1010.62,70.1
2018-07-03,24,89.88,4.25,8.5,7.25,1010.75,83.0
2018-07-04,25,89.12,7.0,2.9,6.62,1010.38,54.1
2018-07-05,25,88.38,9.38,3.6,6.62,1009.88,34.2
2018-07-06,26,80.38,9.62,0.2,7.88,1008.5,41.6
2018-07-07,27,77.38,7.75,0.0,10.0,1008.38,19.6
2018-07-08,28,80.0,8.12,0.5,7.88,1008.12,23.4
2018-07-09,28,80.88,9.88,0.3,8.88,1008.38,21.0
2018-07-10,27,80.25,8.88,0.0,9.0,1008.88,18.6
2018-07-11,27,75.38,9.12,0.0,10.0,1010.0,16.1
2018-07-12,27,73.25,8.38,0.0,10.0,1009.12,13.2
2018-07-13,27,72.25,9.62,0.0,10.0,1008.25,8.5
2018-07-14,27,74.62,9.5,0.0,10.0,1008.38,6.2
2018-07-15,27,74.12,9.12,0.0,9.0,1009.12,11.0
2018-07-16,27,74.75,8.88,0.0,9.0,1008.25,15.5
2018-07-17,28,75.12,9.62,0.0,9.0,1007.5,9.5
2018-07-18,28,74.5,10.88,0.0,8.0,1007.88,12.4
2018-07-19,28,72.0,9.12,0.0,10.0,1008.62,11.8
2018-07-20,28,75.38,8.25,0.0,9.0,1009.12,19.4
2018-07-21,28,81.5,8.25,0.0,7.62,1010.38,54.8
2018-07-22,28,76.0,7.12,0.0,10.0,1010.75,63.9
2018-07-23,28,71.75,8.25,0.0,10.0,1009.12,21.0
2018-07-24,28,73.88,8.75,0.0,10.0,1009.25,15.5
2018-07-25,28,75.88,6.88,0.0,10.0,1009.88,15.1
2018-07-26,27,82.88,5.75,3.7,8.62,1010.25,26.2
2018-07-27,27,81.88,7.75,0.3,7.88,1009.62,35.6
2018-07-28,27,83.62,7.62,2.6,6.75,1009.5,41.5
2018-07-29,27,80.88,5.88,1.1,9.0,1009.12,27.9
2018-07-30,27,83.75,7.0,3.6,8.5,1009.38,40.9
2018-07-31,26,82.62,5.12,2.4,9.0,1010.5,61.4
2018-08-01,25,89.5,3.25,4.8,7.62,1012.62,71.8
2018-08-02,26,77.12,7.38,0.0,10.0,1012.38,39.9
2018-08-03,27,72.88,8.88,0.0,10.0,1010.38,23.2
2018-08-04,27,75.12,9.88,0.0,10.0,1010.0,15.1
2018-08-05,27,74.5,10.38,0.0,10.0,1010.12,16.2
2018-08-06,27,72.62,9.12,0.2,9.88,1009.38,24.8
2018-08-07,27,74.75,9.62,0.0,10.0,1008.62,20.8
2018-08-08,27,75.25,7.62,0.0,10.0,1009.0,29.2
2018-08-09,28,76.12,6.88,0.0,8.88,1010.12,33.1
2018-08-10,28,73.25,9.62,0.1,9.0,1010.5,16.4
2018-08-11,28,73.0,9.0,0.0,9.0,1009.62,12.6
2018-08-12,28,73.12,8.62,0.0,9.0,1009.5,10.8
2018-08-13,28,71.88,9.38,0.0,9.0,1009.88,15.0
2018-08-14,29,72.12,10.0,0.0,10.0,1009.25,10.1
2018-08-15,29,72.0,10.5,0.0,10.0,1009.25,7.9
2018-08-16,28,74.62,8.5,0.0,10.0,1008.25,13.8
2018-08-17,28,72.0,10.25,0.0,10.0,1007.88,10.2
2018-08-18,28,68.0,10.75,0.0,10.0,1008.25,7.4
2018-08-19,28,67.25,10.0,0.0,10.0,1008.75,5.2
2018-08-20,28,68.25,7.75,0.0,10.0,1009.0,5.8
2018-08-21,28,76.12,8.5,0.0,8.0,1008.62,26.6
2018-08-22,28,73.12,10.25,1.0,9.88,1008.5,23.4
2018-08-23,28,67.88,9.88,0.0,10.0,1009.88,13.2
2018-08-24,28,68.25,6.62,0.0,10.0,1010.0,18.0
2018-08-25,28,73.88,5.0,0.8,10.0,1009.38,52.0
2018-08-26,27,79.5,6.38,1.2999999999999998,9.12,1008.88,53.6
2018-08-27,28,75.75,6.5,0.9,9.75,1009.62,37.0
2018-08-28,28,80.0,4.75,6.1999999999999975,9.12,1010.0,36.2
2018-08-29,27,80.12,4.25,2.0,10.0,1010.88,53.8
2018-08-30,27,74.25,6.38,0.0,10.0,1010.0,30.4
2018-08-31,27,79.0,4.0,0.6,9.75,1010.38,33.6
2018-09-01,25,81.38,4.25,1.6,9.38,1012.38,57.2
2018-09-02,27,69.75,5.62,0.0,10.0,1011.25,51.6
2018-09-03,28,71.12,8.75,0.0,10.0,1010.75,14.4
2018-09-04,28,72.5,7.75,0.1,9.0,1011.0,17.9
2018-09-05,27,78.38,6.38,0.1,10.0,1011.0,23.1
2018-09-06,27,74.38,5.62,1.4,9.0,1010.0,52.9
2018-09-07,28,70.0,7.25,0.0,10.0,1009.38,27.6
2018-09-08,28,77.12,6.88,0.1,9.88,1009.12,23.2
2018-09-09,27,80.88,4.5,6.6,9.38,1010.5,38.5
2018-09-10,27,83.88,3.62,7.899999999999999,9.0,1011.88,28.9
2018-09-11,25,88.88,5.12,1.8,10.0,1012.62,56.2
2018-09-12,26,78.25,7.25,0.6,9.88,1011.12,16.9
2018-09-13,27,72.38,8.62,0.0,10.0,1009.5,3.8
2018-09-14,27,71.25,9.75,0.0,10.0,1009.75,26.4
2018-09-15,27,70.38,9.75,0.0,10.0,1009.5,2.8
2018-09-16,27,68.0,9.75,0.0,10.0,1008.38,3.4
2018-09-17,28,73.75,6.75,1.3,8.88,1008.62,27.9
2018-09-18,27,82.0,3.75,5.1,9.5,1009.62,44.1
2018-09-19,26,84.75,4.12,6.5,9.5,1010.25,58.6
2018-09-20,26,79.5,4.62,2.6,9.88,1010.12,48.4
2018-09-21,27,79.12,5.88,1.6,10.0,1010.75,59.0
2018-09-22,28,71.25,7.88,0.0,10.0,1011.75,33.1
2018-09-23,28,70.25,6.25,0.0,10.0,1011.5,10.1
2018-09-24,28,77.88,4.5,1.4,8.75,1010.62,25.5
2018-09-25,26,85.5,3.25,4.8,9.5,1010.5,39.8
2018-09-26,27,81.38,4.38,4.4,8.5,1009.88,51.8
2018-09-27,27,80.38,4.62,2.2,9.75,1009.5,32.2
2018-09-28,28,76.38,5.38,0.0,9.0,1008.88,28.4
2018-09-29,28,76.88,3.88,3.7,9.5,1008.88,29.4
2018-09-30,28,75.25,5.12,0.6,8.88,1008.75,25.9
2018-10-01,27,86.5,3.25,10.4,6.88,1009.38,47.8
2018-10-02,28,79.5,3.88,3.5,9.62,1009.62,38.8
2018-10-03,28,80.12,2.75,3.9,9.38,1009.62,35.9
2018-10-04,28,79.75,4.88,1.0,10.0,1009.12,28.6
2018-10-05,27,82.62,3.25,6.3,9.5,1009.75,38.2
2018-10-06,27,82.5,4.25,6.8000000000000025,9.38,1009.88,39.8
2018-10-07,27,83.25,3.62,7.1000000000000005,9.5,1009.75,43.9
2018-10-08,27,83.25,2.62,7.2,9.62,1009.12,35.5
2018-10-09,27,84.25,3.0,4.4,9.5,1009.12,37.2
2018-10-10,27,83.12,3.5,5.7,9.62,1009.12,39.0
2018-10-11,26,87.0,3.12,6.5,8.5,1009.88,52.2
2018-10-12,26,84.75,5.0,8.5,8.62,1010.75,51.9
2018-10-13,25,91.38,6.25,8.3,8.38,1011.88,72.0
2018-10-14,26,82.25,4.75,4.4,9.62,1012.38,63.9
2018-10-15,27,80.38,4.0,4.0,9.5,1011.88,45.1
2018-10-16,27,84.5,4.38,10.9,8.62,1011.25,30.0
2018-10-17,27,83.38,3.88,7.7,9.25,1010.75,32.5
2018-10-18,25,87.38,4.25,0.3,9.0,1011.25,65.2
2018-10-19,27,80.25,5.25,1.9,9.88,1011.12,48.4
2018-10-20,27,82.88,5.12,5.1,9.5,1011.88,42.6
2018-10-21,27,76.62,4.5,0.6,9.88,1012.0,46.8
2018-10-22,27,78.38,3.62,1.8,9.88,1011.25,22.5
2018-10-23,28,79.25,5.0,0.9,9.88,1011.0,19.8
2018-10-24,27,80.38,4.12,2.4000000000000004,9.75,1011.38,32.5
2018-10-25,27,80.38,3.38,5.8,9.5,1011.88,38.8
2018-10-26,27,83.0,3.62,8.1,9.0,1012.25,47.2
2018-10-27,27,77.75,4.38,0.8999999999999999,9.75,1011.38,34.9
2018-10-28,27,82.62,3.62,3.9,9.88,1010.5,41.0
2018-10-29,28,81.25,3.62,7.7,9.25,1009.12,20.4
2018-10-30,27,81.38,4.5,0.0,10.0,1008.88,28.6
2018-10-31,26,84.12,3.5,0.0,9.88,1009.0,46.4
2018-11-01,27,80.5,4.5,2.6,9.62,1008.88,42.9
2018-11-02,27,84.25,4.62,4.9,8.62,1009.62,48.5
2018-11-03,27,82.75,4.0,5.6000000000000005,9.62,1010.0,41.2
2018-11-04,27,83.75,4.25,5.8,9.38,1009.75,29.9
2018-11-05,28,79.25,4.38,0.7,9.88,1008.38,26.4
2018-11-06,27,83.62,5.25,4.0,9.5,1008.38,36.6
2018-11-07,27,84.12,4.12,3.2,9.75,1008.75,50.4
2018-11-08,28,80.0,4.38,3.1,10.0,1008.38,47.9
2018-11-09,28,77.75,4.0,0.0,10.0,1008.12,37.8
2018-11-10,27,83.88,3.12,7.4,9.12,1008.88,51.2
2018-11-11,27,85.5,4.38,9.1,9.12,1009.12,52.0
2018-11-12,28,77.62,5.0,0.8,9.25,1009.0,42.1
2018-11-13,27,84.0,5.12,7.0,9.38,1008.12,43.9
2018-11-14,27,86.25,5.5,4.3,9.5,1008.62,55.9
2018-11-15,28,78.75,5.88,0.1,9.0,1010.0,51.5
2018-11-16,28,81.5,7.62,6.0,9.62,1009.75,50.4
2018-11-17,25,89.62,4.62,3.4000000000000004,8.88,1010.88,78.1
2018-11-18,27,85.75,5.0,14.0,8.0,1011.0,73.9
2018-11-19,27,84.75,3.88,10.0,8.5,1011.62,64.6
2018-11-20,27,85.12,6.25,4.9,8.38,1011.0,54.0
2018-11-21,27,83.25,6.75,6.2,9.5,1010.38,40.1
2018-11-22,27,82.5,4.5,2.9,9.62,1010.88,50.0
2018-11-23,27,78.12,5.12,1.6,9.88,1011.5,32.2
2018-11-24,27,82.88,4.38,3.1,9.62,1011.62,40.5
2018-11-25,27,81.0,4.12,1.6,9.75,1011.12,24.0
2018-11-26,28,76.12,4.12,1.4,9.62,1011.25,22.1
2018-11-27,28,79.5,4.38,1.9,9.88,1011.12,36.1
2018-11-28,28,77.0,4.25,1.3,9.88,1011.12,34.6
2018-11-29,27,83.0,4.12,11.4,9.0,1011.0,34.1
2018-11-30,27,83.38,4.25,2.6,10.0,1010.75,50.5
2018-12-01,27,85.0,4.38,6.8,9.12,1009.5,50.8
2019-01-01,28,87.5,7.0,13.0,6.75,1010.38,61.9
2019-01-02,28,89.62,6.25,13.9,8.62,1010.62,68.8
2019-01-03,30,81.5,4.25,3.2,7.5,1012.0,67.6
2019-01-04,30,80.12,4.75,10.4,9.25,1012.0,52.4
2019-01-05,31,79.0,4.25,5.6,9.38,1011.25,39.0
2019-01-06,30,86.5,3.12,24.3,7.88,1010.75,70.2
2019-01-07,28,89.12,3.12,16.2,8.12,1011.12,71.9
2019-01-08,30,80.75,3.62,3.7,8.38,1010.38,49.4
2019-01-09,30,85.12,3.25,22.1,6.5,1010.38,58.2
2019-01-10,30,83.12,4.38,7.8,5.38,1009.88,66.0
2019-01-11,30,84.5,3.62,16.9,7.25,1009.62,67.2
2019-01-12,30,84.12,5.0,22.4,8.62,1009.88,54.5
2019-01-13,29,86.12,5.25,20.9,7.25,1009.5,77.5
2019-01-14,29,86.12,4.5,21.3,7.5,1008.75,70.2
2019-01-15,29,87.0,4.75,7.8000000000000025,5.75,1008.5,57.5
2019-01-16,30,83.62,5.12,3.1,6.38,1008.5,65.1
2019-01-17,29,86.62,3.38,8.9,8.38,1008.0,67.9
2019-01-18,31,81.62,3.38,3.2,8.38,1007.88,52.1
2019-01-19,29,86.0,4.25,11.7,7.12,1007.75,58.5
2019-01-20,29,87.62,4.25,34.6,5.25,1008.62,68.1
2019-01-21,29,88.0,4.88,21.7,4.0,1009.38,73.8
2019-01-22,28,87.62,6.88,9.3,8.0,1010.88,70.4
2019-01-23,29,82.88,5.5,2.8000000000000003,7.75,1010.5,71.8
2019-01-24,30,80.75,6.38,1.1,7.88,1010.62,57.9
2019-01-25,30,79.5,6.5,0.8,7.75,1010.88,48.4
2019-01-26,30,80.5,6.88,3.6,9.62,1011.12,47.2
2019-01-27,30,81.38,6.75,5.2,8.38,1010.5,56.0
2019-01-28,30,82.25,5.75,13.8,7.5,1010.12,55.9
2019-01-29,30,85.25,4.62,10.3,7.75,1010.0,74.9
2019-01-30,28,91.5,3.88,34.599999999999994,7.25,1010.88,67.8
2019-01-31,29,84.88,3.88,2.9,8.0,1011.5,66.5
2019-02-01,29,86.12,4.0,13.2,7.5,1011.12,54.0
2019-02-02,29,87.5,3.5,22.7,3.5,1010.62,60.4
2019-02-03,30,85.5,3.25,20.1,4.62,1011.12,75.9
2019-02-04,30,85.25,4.0,22.2,6.38,1011.25,76.5
2019-02-05,29,88.5,4.38,28.2,9.25,1011.38,68.5
2019-02-06,30,84.0,4.25,13.7,6.88,1010.62,74.2
2019-02-07,30,84.25,4.12,9.2,7.5,1010.88,70.1
2019-02-08,31,81.25,4.0,6.9,9.0,1011.12,82.2
2019-02-09,31,77.88,4.38,0.2,13.25,1011.38,55.0
2019-02-10,29,82.38,4.75,1.5,12.25,1012.25,54.9
2019-02-11,30,82.75,4.62,13.0,11.5,1013.0,67.1
2019-02-12,30,84.62,4.25,11.4,12.38,1013.0,60.9
2019-02-13,29,87.25,2.75,24.5,7.62,1013.12,67.5
2019-02-14,30,84.12,4.62,12.8,8.88,1011.62,79.2
2019-02-15,29,86.62,3.5,24.3,9.0,1012.12,72.8
2019-02-16,30,86.38,3.25,34.6,9.12,1012.25,70.9
2019-02-17,29,84.38,4.12,9.8,11.5,1012.12,82.0
2019-02-18,30,82.5,2.88,7.1,12.0,1012.12,62.0
2019-02-19,30,85.88,3.12,20.1,8.0,1011.88,60.9
2019-02-20,29,89.88,3.0,21.5,5.25,1012.62,68.0
2019-02-21,29,87.75,3.38,24.9,3.75,1011.75,56.1
2019-02-22,28,90.5,2.88,14.3,5.75,1011.0,70.0
2019-02-23,30,84.75,3.62,20.9,9.62,1009.88,73.4
2019-02-24,29,92.12,3.12,31.3,5.25,1010.12,84.4
2019-02-25,30,86.25,4.38,22.4,3.5,1010.0,79.9
2019-02-26,29,87.62,4.25,38.6,6.75,1009.25,70.1
2019-02-27,29,88.75,3.88,33.7,7.5,1008.0,71.2
2019-02-28,28,92.62,3.12,40.7,3.75,1008.88,76.9
2019-03-01,27,88.5,4.38,1.9000000000000004,8.88,1009.5,70.0
2019-03-02,29,86.12,4.62,21.0,8.12,1009.0,76.6
2019-03-03,31,80.25,4.75,5.3,8.38,1009.0,58.8
2019-03-04,31,77.12,4.75,0.3,7.62,1009.0,36.0
2019-03-05,29,88.75,3.62,24.3,6.75,1009.5,72.4
2019-03-06,28,86.88,4.0,14.1,8.38,1011.0,76.5
2019-03-07,30,82.0,3.12,18.2,8.88,1011.25,77.8
2019-03-08,29,85.5,3.0,20.1,8.12,1011.12,72.1
2019-03-09,30,83.38,3.62,7.0,6.88,1011.12,64.0
2019-03-10,30,78.5,5.38,4.9,8.62,1011.38,57.8
2019-03-11,31,77.5,4.88,2.6,8.62,1011.0,52.6
2019-03-12,31,80.0,6.0,6.7,7.5,1011.12,55.5
2019-03-13,31,75.0,6.12,0.9,8.75,1011.25,35.5
2019-03-14,31,80.5,4.5,3.1,8.75,1011.88,71.8
2019-03-15,29,86.25,4.5,15.7,7.5,1011.75,72.5
2019-03-16,30,82.5,4.88,8.0,6.62,1011.88,49.5
2019-03-17,31,79.62,4.0,1.1,12.88,1011.38,51.4
2019-03-18,31,79.5,4.5,0.7000000000000001,19.75,1010.62,53.5
2019-03-19,31,74.12,5.38,0.0,10.5,1010.12,21.8
2019-03-20,32,75.38,5.38,0.0,7.5,1009.12,28.0
2019-03-21,32,76.0,5.5,0.0,7.88,1009.38,31.6
2019-03-22,31,74.25,6.5,0.0,9.0,1009.75,16.1
2019-03-23,31,71.88,6.12,0.0,9.0,1009.75,6.9
2019-03-24,32,73.12,5.12,0.0,8.0,1009.5,15.4
2019-03-25,33,73.25,4.5,0.1,10.0,1009.88,22.5
2019-03-26,31,82.0,3.25,5.9,7.38,1010.75,61.2
2019-03-27,30,82.88,4.62,11.7,6.75,1011.5,59.5
2019-03-28,31,78.88,4.5,2.1,13.0,1011.62,70.2
2019-03-29,29,87.12,2.75,6.5,18.75,1010.38,76.5
2019-03-30,33,79.0,3.0,9.3,19.38,1010.0,39.8
2019-03-31,33,73.62,5.25,0.0,11.0,1010.62,15.4
2019-04-01,32,76.62,4.5,1.6000000000000003,8.62,1011.12,38.1
2019-04-02,31,77.0,5.75,3.999999999999999,9.38,1010.88,64.4
2019-04-03,32,73.25,5.25,0.0,10.0,1010.88,36.1
2019-04-04,30,83.88,4.0,12.1,8.25,1010.75,45.6
2019-04-05,32,78.38,5.25,0.7999999999999999,7.38,1010.38,44.8
2019-04-06,32,75.0,5.0,0.0,8.0,1010.5,19.0
2019-04-07,32,72.62,4.88,0.0,9.0,1010.12,10.8
2019-04-08,33,72.75,5.0,0.0,10.0,1009.0,12.1
2019-04-09,32,81.75,3.38,13.0,7.12,1009.12,58.1
2019-04-10,31,86.12,3.38,20.8,8.62,1009.25,71.1
2019-04-11,30,84.25,3.25,18.9,8.25,1008.75,74.1
2019-04-12,30,85.75,3.12,18.5,8.25,1009.0,64.1
2019-04-13,29,88.0,3.5,15.499999999999998,6.0,1009.88,65.0
2019-04-14,30,83.88,3.75,9.0,5.5,1010.12,76.0
2019-04-15,31,82.25,3.62,9.1,8.38,1009.62,72.6
2019-04-16,29,89.0,3.62,32.0,7.0,1009.88,80.0
2019-04-17,32,81.12,4.38,3.8,7.5,1009.75,66.5
2019-04-18,30,84.12,3.88,20.9,6.38,1009.5,65.2
2019-04-19,31,82.75,3.62,18.0,8.0,1008.75,68.8
2019-04-20,30,83.12,3.0,1.7000000000000002,8.0,1008.38,68.6
2019-04-21,32,75.25,3.75,0.1,8.0,1006.88,31.2
2019-04-22,32,79.0,2.88,3.4,9.75,1006.5,61.2
2019-04-23,29,90.62,2.75,26.5,6.25,1007.62,68.9
2019-04-24,29,90.75,3.12,28.7,6.0,1008.5,62.4
2019-04-25,30,86.12,3.75,13.3,8.75,1007.75,74.8
2019-04-26,31,81.38,4.38,9.0,7.88,1007.5,56.9
2019-04-27,28,91.62,4.25,51.5,6.88,1009.0,73.6
2019-04-28,27,93.25,3.75,21.5,7.12,1010.25,58.1
2019-04-29,31,78.88,4.12,0.4,8.5,1009.75,51.2
2019-04-30,32,76.62,4.25,0.0,9.0,1009.0,39.5
2019-05-01,32,74.38,5.25,0.0,10.0,1009.38,17.0
2019-05-02,33,73.75,4.5,1.0,9.75,1010.25,35.1
2019-05-03,32,77.38,5.12,0.0,8.75,1010.5,26.5
2019-05-04,33,75.0,4.88,0.4,7.5,1010.38,45.6
2019-05-05,32,74.75,5.25,1.9,9.75,1010.38,31.0
2019-05-06,32,75.12,5.25,1.8,9.62,1010.25,37.1
2019-05-07,32,73.62,5.25,0.0,10.0,1008.88,8.9
2019-05-08,33,76.25,5.62,0.0,9.0,1008.25,13.0
2019-05-09,32,77.88,5.25,0.2,7.88,1008.88,43.8
2019-05-10,32,76.75,4.88,0.1,8.0,1009.75,26.4
2019-05-11,32,77.25,4.75,1.4,8.88,1010.25,35.6
2019-05-12,33,76.5,4.62,0.0,9.0,1009.75,18.6
2019-05-13,31,82.12,3.5,17.0,8.75,1009.25,70.9
2019-05-14,31,82.12,4.0,17.5,7.38,1009.62,75.5
2019-05-15,32,80.5,4.38,4.9,8.38,1009.62,68.2
2019-05-16,31,81.75,4.12,12.4,8.88,1010.12,69.6
2019-05-17,31,81.5,4.5,9.4,8.25,1010.0,36.9
2019-05-18,30,83.5,4.0,6.5,8.5,1010.0,67.2
2019-05-19,31,81.62,4.75,10.6,8.0,1009.75,49.0
2019-05-20,32,81.5,4.5,19.0,6.75,1009.62,61.2
2019-05-21,30,85.88,3.62,26.899999999999995,6.25,1009.5,68.9
2019-05-22,31,85.12,4.12,14.3,6.62,1009.62,67.8
2019-05-23,31,80.5,5.5,2.9,9.75,1010.0,51.2
2019-05-24,31,81.88,4.0,4.1,9.5,1009.38,63.9
2019-05-25,31,83.75,3.62,12.7,8.25,1008.88,63.2
2019-05-26,31,83.75,3.5,15.4,8.38,1008.88,63.6
2019-05-27,32,79.38,4.38,3.1,7.0,1008.25,52.9
2019-05-28,31,80.38,3.88,5.999999999999997,7.88,1007.38,68.2
2019-05-29,30,87.25,3.38,21.0,8.38,1007.25,79.4
2019-05-30,30,86.5,2.88,15.8,6.38,1008.25,77.8
2019-05-31,30,86.5,3.12,20.3,6.75,1007.62,62.1
2019-06-01,29,88.75,3.5,25.8,5.38,1007.5,66.9
2019-06-02,30,86.0,3.25,26.3,5.62,1008.12,47.2
2019-06-03,28,93.5,3.5,24.2,4.88,1008.25,76.8
2019-06-04,29,84.25,3.88,3.8,8.5,1008.75,71.9
2019-06-05,31,79.25,4.88,0.9,7.88,1008.12,36.2
2019-06-06,31,82.0,4.38,3.3,6.12,1008.5,64.4
2019-06-07,29,88.38,3.88,17.7,6.62,1009.75,58.5
2019-06-08,25,97.0,2.62,12.1,6.75,1010.38,83.4
2019-06-09,29,81.38,5.38,2.0,12.88,1009.62,53.8
2019-06-10,31,78.0,3.62,3.3,13.88,1008.38,50.6
2019-06-11,31,84.75,4.38,16.0,6.75,1009.12,63.2
2019-06-12,31,84.25,4.88,20.2,17.5,1009.5,58.0
2019-06-13,26,95.25,3.25,1.4,14.12,1009.88,77.2
2019-06-14,30,79.12,3.75,0.1,15.38,1009.38,46.0
2019-06-15,32,77.75,3.75,4.199999999999998,17.12,1008.88,40.8
2019-06-16,29,86.12,3.62,5.3,19.25,1009.25,45.2
2019-06-17,30,81.38,4.75,0.2,19.38,1009.38,53.0
2019-06-18,30,80.5,4.62,4.1,19.12,1009.12,44.4
2019-06-19,29,88.25,4.38,9.7,13.12,1009.38,64.9
2019-06-20,29,88.25,4.5,3.8,4.62,1009.25,48.5
2019-06-21,30,85.75,5.12,4.8,4.75,1007.88,63.5
2019-06-22,30,85.12,5.88,4.3,6.75,1007.25,49.4
2019-06-23,31,78.62,8.12,5.6999999999999975,7.88,1008.12,38.6
2019-06-24,31,76.0,6.75,0.1,9.38,1009.25,24.2
2019-06-25,31,78.0,5.88,0.0,7.0,1009.88,23.0
2019-06-26,31,79.25,5.12,0.4,6.62,1009.25,55.4
2019-06-27,31,82.5,6.38,3.0000000000000004,6.75,1009.38,66.5
2019-06-28,31,79.0,7.0,0.30000000000000004,9.62,1009.12,42.2
2019-06-29,31,79.12,5.62,0.7,8.62,1008.12,54.6
2019-06-30,30,81.88,6.5,5.2,9.38,1008.12,65.1
2019-07-01,31,80.62,6.25,3.9,6.62,1008.62,55.0
2019-07-02,31,82.12,5.75,1.4,6.25,1008.75,68.1
2019-07-03,30,84.0,6.0,7.2,7.0,1009.0,76.0
2019-07-04,27,85.75,3.62,16.8,8.75,1010.5,56.5
2019-07-05,31,73.12,4.62,0.2,10.0,1008.75,37.8
2019-07-06,30,83.0,3.38,6.8,9.12,1008.38,67.8
2019-07-07,29,86.25,3.62,14.5,6.25,1009.25,72.1
2019-07-08,31,80.12,4.75,3.7,7.25,1010.25,74.5
2019-07-09,30,75.12,6.38,0.0,8.0,1010.25,10.9
2019-07-10,31,73.5,5.62,0.0,9.0,1010.38,11.0
2019-07-11,30,80.0,3.75,0.30000000000000004,7.75,1010.62,60.9
2019-07-12,28,89.38,3.88,30.2,7.5,1011.38,70.8
2019-07-13,30,79.62,7.25,2.0,8.5,1010.88,60.6
2019-07-14,30,73.75,7.0,0.0,9.38,1009.75,12.6
2019-07-15,30,73.12,7.5,0.0,8.62,1009.25,8.2
2019-07-16,30,74.0,8.38,0.0,10.0,1008.62,8.5
2019-07-17,30,75.62,7.38,0.0,9.0,1008.0,9.8
2019-07-18,30,76.0,6.12,0.0,8.38,1007.0,17.8
2019-07-19,31,77.5,3.75,0.0,8.38,1007.25,37.5
2019-07-20,30,84.62,4.12,9.1,8.0,1007.62,74.4
2019-07-21,28,91.25,3.5,33.4,7.75,1007.88,78.0
2019-07-22,25,90.62,3.0,2.6,6.5,1008.62,62.9
2019-07-23,28,84.75,4.0,10.4,9.0,1009.0,66.0
2019-07-24,29,84.75,5.88,2.2,5.12,1010.38,80.1
2019-07-25,29,85.25,5.5,6.5,8.0,1010.75,67.9
2019-07-26,29,84.25,4.12,9.0,6.88,1010.25,73.0
2019-07-27,31,79.75,5.0,2.8,7.12,1009.88,62.9
2019-07-28,30,80.0,6.25,2.7,9.75,1010.25,52.6
2019-07-29,30,76.75,6.62,0.0,7.88,1009.88,32.2
2019-07-30,30,76.25,6.0,0.0,8.38,1010.12,27.2
2019-07-31,30,75.62,6.25,0.0,7.62,1009.38,35.2
2019-08-01,30,79.25,6.62,0.8,9.75,1010.12,53.0
2019-08-02,30,80.12,6.88,1.7999999999999998,8.88,1010.25,63.0
2019-08-03,31,76.75,6.25,2.2,9.62,1009.5,54.6
2019-08-04,30,73.0,8.5,0.4,10.0,1009.12,24.9
2019-08-05,30,69.62,9.0,0.0,10.0,1009.12,7.6
2019-08-06,29,70.62,8.75,0.0,10.0,1008.88,3.5
2019-08-07,29,72.88,8.12,0.0,10.0,1008.5,12.5
2019-08-08,30,72.88,7.88,0.0,10.0,1008.75,13.0
2019-08-09,31,70.62,7.62,0.0,10.0,1008.75,5.8
2019-08-10,31,67.75,7.62,0.0,10.0,1008.38,9.6
